"views","mature","life_time","created_at","updated_at","numeric_id","dead_account","language","affiliate","account_age","log_views","engagement_ratio","is_affiliated","language_group","degree","betweenness","closeness","eigenvector","views_per_lifetime"
13468,1,1615,16201,17816,3431,0,"EN",1,19954.8124884259,9.50814602759882,8.33931888544892,1,"EN",1,0,0.239991399698989,0.00279585455334232,8.33931888544892
1959,0,2923,14886,17809,3446,0,"EN",0,19954.8277083333,7.58069975222456,0.670201847417037,0,"EN",3,0.000164174726825843,0.276588363564278,0.0114373462189379,0.670201847417037
1709,0,696,17120,17816,3539,0,"EN",1,19954.8018518519,7.44424864949671,2.45545977011494,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,2.45545977011494
3358,1,2088,15728,17816,3544,0,"EN",1,19954.817962963,8.11939858961229,1.60823754789272,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.60823754789272
72109,1,2202,15614,17816,3547,0,"ES",0,19954.8192824074,11.1859480099108,32.7470481380563,0,"ES",11,0.000566242036661835,0.261674793698425,0.00653958537266211,32.7470481380563
706,1,2139,15675,17814,3570,0,"DE",0,19954.8185763889,6.56103066589657,0.330060776063581,0,"DE",0,0,0.242736604036186,1.73380508558426e-17,0.330060776063581
1172,1,1490,16322,17812,3589,0,"EN",1,19954.811087963,7.06731984865348,0.786577181208054,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.786577181208054
76983,0,1497,16319,17816,3626,0,"EN",1,19954.8111226852,11.2513528870362,51.4248496993988,1,"EN",7,0.000187419878540457,0.245869862108463,0.00251784853484937,51.4248496993988
784,1,995,16820,17815,3643,0,"EN",1,19954.8053240741,6.66568371778241,0.787939698492462,1,"EN",4,4.97846440933398e-05,0.235604525498143,0.00151455346756912,0.787939698492462
2517,1,2444,15372,17816,3644,0,"ZH",0,19954.8220833333,7.83122021460429,1.02986906710311,0,"OTHER",1,0,0.174079850280724,8.22213415151846e-06,1.02986906710311
2520,1,1268,16495,17763,3649,0,"EN",0,19954.8090856481,7.83241092718792,1.98738170347003,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.98738170347003
162,0,157,17573,17730,3679,0,"EN",0,19954.7966087963,5.09375020080676,1.03184713375796,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.03184713375796
18392,0,2514,15233,17747,3690,0,"EN",0,19954.8236921296,9.8197254364308,7.31583134447096,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,7.31583134447096
4281,0,901,16914,17815,3700,0,"RU",0,19954.8042361111,8.36217546914963,4.75138734739179,0,"RU",0,0,0.242736604036186,1.73380508558426e-17,4.75138734739179
8233,0,2002,15813,17815,3753,0,"EN",1,19954.8169791667,9.01602720232985,4.11238761238761,1,"EN",15,0.00151082877903426,0.314511129895745,0.0680485637721274,4.11238761238761
9971,0,2374,15407,17781,3766,0,"FR",0,19954.8216782407,9.20753644464345,4.20008424599832,0,"FR",0,0,0.242736604036186,1.73380508558426e-17,4.20008424599832
6071,1,1728,16088,17816,3800,0,"EN",1,19954.8137962963,8.71144331907547,3.51331018518519,1,"EN",1,0,0.217599812850905,0.000775593989809848,3.51331018518519
2795,0,1184,16610,17794,3802,0,"EN",1,19954.8077546296,7.9359451033537,2.36064189189189,1,"EN",12,0.000219451915129212,0.253095097727994,0.00585232420792524,2.36064189189189
17515,1,2086,15730,17816,3826,0,"EN",1,19954.8179398148,9.77087002792129,8.39645254074784,1,"EN",7,0.000149940315843338,0.266867498685028,0.00933932369237962,8.39645254074784
1791,0,2336,15413,17749,3857,0,"EN",0,19954.8216087963,7.49108759353488,0.766695205479452,0,"EN",1,0,0.212577131103832,0.000382063769291859,0.766695205479452
723,0,884,16915,17799,3859,0,"EN",1,19954.804224537,6.58479139238572,0.817873303167421,1,"EN",1,0,0.24529711673699,0.00499210842557294,0.817873303167421
2561,1,2115,15696,17811,3873,0,"EN",1,19954.8183333333,7.84854348245668,1.21087470449173,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.21087470449173
127556,1,2030,15784,17814,3886,0,"DE",0,19954.8173148148,11.7563186025031,62.8354679802956,0,"DE",4,0.00018481522788292,0.246390887819522,0.00598106206807308,62.8354679802956
3519,1,1146,16668,17814,3887,0,"EN",0,19954.8070833333,8.16621626859214,3.07068062827225,0,"EN",1,0,0.202452207349367,0.000269638320960875,3.07068062827225
1119,0,2166,15644,17810,3900,0,"EN",0,19954.8189351852,7.02108396428914,0.516620498614958,0,"EN",3,1.97455119792942e-05,0.281215358258591,0.0334272965371283,0.516620498614958
5695,0,1420,15997,17417,3912,1,"EN",0,19954.814849537,8.64751945309181,4.01056338028169,0,"EN",2,4.06687711943105e-06,0.20912020383693,0.000415447448026498,4.01056338028169
16582,0,1895,15920,17815,3935,0,"EN",1,19954.8157407407,9.7161333532141,8.75039577836412,1,"EN",14,0.000527724538848962,0.283948104807937,0.024652126269985,8.75039577836412
810686,0,1120,16696,17816,3962,0,"EN",0,19954.8067592593,13.6056373153224,723.826785714286,0,"EN",8,0.000123441737604856,0.258164492552503,0.0140610671630056,723.826785714286
471070,1,2751,15065,17816,3967,0,"EN",1,19954.8256365741,13.0627641047377,171.235914213013,1,"EN",15,0.000236394806675619,0.268821347719281,0.0121358685751665,171.235914213013
2107,0,1189,16627,17816,4116,0,"EN",1,19954.8075578704,7.65349490966125,1.77207737594617,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.77207737594617
266,0,1533,16282,17815,4125,0,"EN",0,19954.8115509259,5.58724865840025,0.17351598173516,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.17351598173516
275,1,1673,16140,17813,4132,0,"EN",0,19954.8131944444,5.62040086571715,0.164375373580395,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.164375373580395
213104,1,1731,16085,17816,4139,0,"EN",0,19954.8138310185,12.2695402809743,123.110340843443,0,"EN",48,0.00171118171987222,0.316850232769388,0.15328940119469,123.110340843443
1054,1,3823,13993,17816,4154,0,"EN",0,19954.8380439815,6.96129604591017,0.275699712267852,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.275699712267852
1801,1,1333,16477,17810,4177,0,"EN",0,19954.8092939815,7.49665243816828,1.35108777194299,0,"EN",2,1.03124740720363e-05,0.256904805744798,0.00692899136492144,1.35108777194299
11618,0,2412,15342,17754,4182,0,"EN",0,19954.8224305556,9.36039696818286,4.8167495854063,0,"EN",4,8.41776701179464e-06,0.258475361244905,0.0171503101797147,4.8167495854063
270,1,1586,16144,17730,4212,0,"EN",0,19954.8131481481,5.6021188208797,0.170239596469105,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.170239596469105
1743,1,999,16817,17816,4220,0,"EN",0,19954.8053587963,7.46393660446893,1.74474474474474,0,"EN",1,0,0.195893295893296,0.000135877993887362,1.74474474474474
634,1,900,16088,16988,4221,1,"EN",0,19954.8137962963,6.45362499889269,0.704444444444444,0,"EN",4,4.20547742303127e-05,0.287799092409241,0.034377226782246,0.704444444444444
22903,1,625,17190,17815,4229,0,"EN",1,19954.8010416667,10.039066846778,36.6448,1,"EN",19,0.00111374011145416,0.321486175115207,0.0986460926948773,36.6448
59230,1,798,17018,17816,4242,0,"EN",1,19954.8030324074,10.9892003324646,74.2230576441103,1,"EN",20,0.000255319399428377,0.271832838147192,0.0151968626916266,74.2230576441103
2341,0,1028,16788,17816,4265,0,"EN",1,19954.8056944444,7.75876054415766,2.2772373540856,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,2.2772373540856
49,0,960,16843,17803,4276,0,"EN",0,19954.8050578704,3.91202300542815,0.0510416666666667,0,"EN",2,3.07376108663545e-05,0.293474259872745,0.0353453806152952,0.0510416666666667
4481,1,2930,14871,17801,4282,0,"EN",0,19954.8278819444,8.40782465436087,1.52935153583618,0,"EN",23,0.00108769674890258,0.294667370644139,0.0389764424596545,1.52935153583618
58282,0,1742,16071,17813,4284,0,"EN",0,19954.8139930556,10.9730657346192,33.4569460390356,0,"EN",1,0,0.232502916180637,0.00197778582457311,33.4569460390356
9494,1,1637,16175,17812,4305,0,"EN",1,19954.8127893519,9.15852062324639,5.7996334758705,1,"EN",4,9.12235889977231e-06,0.232319027598551,0.00141225189019121,5.7996334758705
1665,0,1474,16341,17815,4308,0,"EN",0,19954.8108680556,7.41818082272679,1.12957937584803,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.12957937584803
9498,1,1229,16586,17815,4328,0,"EN",1,19954.8080324074,9.15894180889018,7.72823433685924,1,"EN",1,0,0.183537227045514,2.59478782609437e-05,7.72823433685924
6399,0,422,17394,17816,4351,0,"PT",1,19954.7986805556,8.76405326934776,15.1635071090047,1,"OTHER",0,0,0.242736604036186,1.73380508558426e-17,15.1635071090047
1829,0,591,17225,17816,4358,0,"EN",0,19954.8006365741,7.51207124583547,3.09475465313029,0,"EN",5,5.20573965116036e-05,0.253704882262024,0.00532563237681962,3.09475465313029
1717,0,1513,16068,17581,4369,1,"EN",0,19954.8140277778,7.4489161025442,1.13483146067416,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.13483146067416
2923,0,662,17154,17816,4370,0,"RU",0,19954.8014583333,7.98070782086967,4.41540785498489,0,"RU",1,0,0.18425831159827,4.00202813722819e-05,4.41540785498489
1320,0,1327,16486,17813,4385,0,"KO",0,19954.8091898148,7.18614430452233,0.994724943481537,0,"OTHER",0,0,0.242736604036186,1.73380508558426e-17,0.994724943481537
3210,1,368,17448,17816,4412,0,"EN",1,19954.7980555556,8.07433769408951,8.72282608695652,1,"EN",1,0,0.198966131907308,0.000116823577085195,8.72282608695652
15275,0,2503,15313,17816,4527,0,"EN",1,19954.8227662037,9.63403824834541,6.10267678785457,1,"EN",1,0,0.23162481842706,0.00133832997895531,6.10267678785457
3008,0,1262,16553,17815,4531,0,"PT",1,19954.8084143519,8.00936307663004,2.38351822503962,1,"OTHER",2,0,0.229170944031536,0.000923883923879542,2.38351822503962
2867,1,1738,16078,17816,4537,0,"EN",0,19954.813912037,7.96137020171951,1.64959723820483,0,"EN",1,0,0.238830879835673,0.00300044502269572,1.64959723820483
3035,0,1500,16315,17815,4552,0,"EN",0,19954.8111689815,8.01829613851552,2.02333333333333,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,2.02333333333333
62925,0,2552,15264,17816,4553,0,"EN",1,19954.8233333333,11.0497147118121,24.657131661442,1,"EN",2,0,0.238005885112372,0.00255985812881813,24.657131661442
14026,1,1543,16273,17816,4554,0,"EN",1,19954.8116550926,9.54873932271967,9.0900842514582,1,"EN",1,0,0.173884596211366,7.04296338357541e-06,9.0900842514582
398,0,577,17237,17814,4584,0,"IT",0,19954.8004976852,5.98896141688986,0.689774696707106,0,"OTHER",1,0,0.17320464279064,7.84395858361651e-06,0.689774696707106
3622,1,627,17183,17810,4595,0,"EN",1,19954.8011226852,8.19505769089508,5.77671451355662,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,5.77671451355662
9651,1,2298,15517,17815,4615,0,"EN",0,19954.8204050926,9.17492042674492,4.19973890339426,0,"EN",3,7.4155691462534e-05,0.2908891900344,0.0345310676018711,4.19973890339426
9320,1,1744,16072,17816,4633,0,"DE",0,19954.8139814815,9.14002519806116,5.34403669724771,0,"DE",3,0.000285303831151802,0.284686798612528,0.0317096559154414,5.34403669724771
3688,0,1609,16180,17789,4638,0,"EN",1,19954.8127314815,8.21311069759668,2.29210689869484,1,"EN",1,0,0.236985138004246,0.00245437744120237,2.29210689869484
169,0,1385,16291,17676,4672,1,"EN",0,19954.8114467593,5.13579843705026,0.122021660649819,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.122021660649819
1188,0,1374,16411,17785,4675,0,"EN",1,19954.8100578704,7.08086789669078,0.864628820960699,1,"EN",2,2.04406975490731e-05,0.262129538302569,0.00742686786173269,0.864628820960699
3025564,0,1749,16067,17816,4676,0,"PL",0,19954.8140393519,14.922608408866,1729.88221841052,0,"OTHER",6,0.000275581908236425,0.228804526074123,0.000717188897705332,1729.88221841052
11256,1,1664,16149,17813,4685,0,"EN",1,19954.8130902778,9.3287454363548,6.76442307692308,1,"EN",2,4.35214629858937e-06,0.219992904726241,0.000407427730323392,6.76442307692308
1399768,0,2060,15756,17816,4708,0,"DE",0,19954.8176388889,14.1518177809715,679.499029126214,0,"DE",14,0.000346201662003625,0.2522143890094,0.00495758754773813,679.499029126214
1840,0,1523,16279,17802,4738,0,"EN",0,19954.8115856481,7.51806418123308,1.20814182534471,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.20814182534471
3027,1,1763,16033,17796,4742,0,"EN",0,19954.8144328704,8.01565761455734,1.71695972773681,0,"EN",3,0.000164029436852983,0.203093158660844,0.000254665896505539,1.71695972773681
784,0,1958,15832,17790,4774,0,"EN",1,19954.8167592593,6.66568371778241,0.400408580183861,1,"EN",2,0,0.264489834604995,0.0209855069906489,0.400408580183861
42646,0,1961,15853,17814,4778,0,"EN",1,19954.8165162037,10.6607122104693,21.7470678225395,1,"EN",8,0.000234549653595915,0.240726363008972,0.00271663318057548,21.7470678225395
53301,0,1731,16085,17816,4800,0,"FR",1,19954.8138310185,10.8837291329021,30.7920277296361,1,"FR",9,0.000293386312814272,0.244159594015224,0.00254578067619124,30.7920277296361
2284,1,895,16919,17814,4810,0,"FR",0,19954.8041782407,7.7341213033283,2.55195530726257,0,"FR",0,0,0.242736604036186,1.73380508558426e-17,2.55195530726257
248,1,1471,16344,17815,4822,0,"EN",0,19954.8108333333,5.51745289646471,0.168592794017675,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.168592794017675
2247,1,2398,15418,17816,4837,0,"EN",0,19954.8215509259,7.71779621101358,0.937030859049208,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.937030859049208
513,0,1441,16311,17752,4845,0,"EN",0,19954.8112152778,6.24222326545517,0.356002775850104,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.356002775850104
20961,1,1479,16337,17816,4849,0,"EN",1,19954.8109143519,9.95046655373012,14.1724137931034,1,"EN",4,1.67928947518979e-05,0.206795612864977,0.000176671952368402,14.1724137931034
171572,0,474,17342,17816,4895,0,"KO",0,19954.7992824074,12.052764110999,361.966244725738,0,"OTHER",1,0,0.193811640505626,7.7170674039536e-05,361.966244725738
517,0,1017,16756,17773,4916,0,"TH",0,19954.8060648148,6.24997524225948,0.508357915437561,0,"OTHER",2,1.60787062024875e-06,0.203864699006429,0.00013852815632585,0.508357915437561
3852,0,402,17412,17814,4939,0,"DE",0,19954.7984722222,8.25660734462616,9.58208955223881,0,"DE",1,0,0.171128077760402,7.03388956054741e-06,9.58208955223881
1107,0,927,16887,17814,4964,0,"RU",0,19954.8045486111,7.01031186730723,1.19417475728155,0,"RU",0,0,0.242736604036186,1.73380508558426e-17,1.19417475728155
28127,1,1034,16782,17816,4965,0,"DE",1,19954.8057638889,10.2445208004849,27.2021276595745,1,"DE",1,0,0.170505926921667,6.27490712804943e-06,27.2021276595745
229,1,994,16811,17805,4966,0,"EN",0,19954.8054282407,5.4380793089232,0.230382293762575,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.230382293762575
17604,1,621,17195,17816,4996,0,"EN",1,19954.8009837963,9.77593823158915,28.3478260869565,1,"EN",5,0.000344441699301281,0.243796959636554,0.00427073588867512,28.3478260869565
2019,0,1560,16251,17811,5031,0,"EN",1,19954.8119097222,7.61085279039525,1.29423076923077,1,"EN",2,0.000158031545475446,0.17542591312001,1.05658891727274e-05,1.29423076923077
1866,1,1522,16267,17789,5045,0,"EN",0,19954.811724537,7.53208814354172,1.22601839684626,0,"EN",1,0,0.187912457912458,8.47351325038157e-05,1.22601839684626
521,0,593,17223,17816,5052,0,"EN",0,19954.8006597222,6.25766758788264,0.87858347386172,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.87858347386172
391141,0,2017,15780,17797,5066,0,"SV",0,19954.8173611111,12.8768259443922,193.922161626177,0,"OTHER",2,1.16386078882956e-05,0.216384925558313,0.00073628487142126,193.922161626177
7128464,1,2101,15715,17816,5071,0,"EN",0,19954.8181134259,15.7796064816953,3392.89100428367,0,"EN",45,0.00198624384466045,0.28754701427173,0.0359880429159596,3392.89100428367
121,0,1653,16137,17790,5160,0,"EN",0,19954.8132291667,4.80402104473326,0.073200241984271,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.073200241984271
464,0,1699,16116,17815,5186,0,"EN",0,19954.8134722222,6.14203740558736,0.273101824602707,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.273101824602707
265567,1,1487,16329,17816,5188,0,"EN",1,19954.8110069444,12.4896262073982,178.59246805649,1,"EN",14,0.00050746542315491,0.263503305004721,0.017643370803465,178.59246805649
3618,0,1473,16340,17813,5219,0,"EN",1,19954.8108796296,8.19395302356374,2.45621181262729,1,"EN",2,4.10477710062168e-05,0.260904118554532,0.0116709973570502,2.45621181262729
3438,1,623,17178,17801,5224,0,"EN",1,19954.8011805556,8.14293601043227,5.51845906902087,1,"EN",2,0,0.222936805943916,0.00113583020972152,5.51845906902087
1168,1,1477,16207,17684,5228,1,"EN",0,19954.8124189815,7.06390396147207,0.790792146242383,0,"EN",2,4.21796646087922e-06,0.23491034598872,0.00186538462855624,0.790792146242383
2854,1,477,17339,17816,5248,0,"EN",1,19954.7993171296,7.95682712209011,5.9832285115304,1,"EN",3,0.000161278024364693,0.222705506783719,0.000457821442459486,5.9832285115304
2452,0,859,16957,17816,5260,0,"EN",0,19954.8037384259,7.80506704425849,2.85448195576251,0,"EN",4,2.65736588534019e-05,0.26965260665797,0.0130874404823266,2.85448195576251
3277,1,830,16983,17813,5307,0,"EN",1,19954.8034375,8.09498875930377,3.94819277108434,1,"EN",3,6.99908976529667e-05,0.236122863428668,0.00194590443561133,3.94819277108434
616,0,518,17225,17743,5324,0,"TH",0,19954.8006365741,6.42486902390539,1.18918918918919,0,"OTHER",1,0,0.182594470799935,2.32164513496906e-05,1.18918918918919
5143,1,2606,15128,17734,5360,0,"EN",0,19954.8249074074,8.54558626591746,1.9735226400614,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.9735226400614
3459,1,1697,16112,17809,5367,0,"IT",1,19954.8135185185,8.14902386805177,2.03830288744844,1,"OTHER",3,2.93890023423709e-06,0.194609108027059,7.88970178509335e-05,2.03830288744844
15416,1,1451,16362,17813,5372,0,"EN",1,19954.810625,9.64322607566034,10.6243969676085,1,"EN",1,0,0.211401515151515,0.000398224616055291,10.6243969676085
6528,0,3348,14465,17813,5376,0,"EN",0,19954.8325810185,8.78400907118663,1.94982078853047,0,"EN",2,5.03441515238554e-07,0.221705795892424,0.0010987575034432,1.94982078853047
34660,1,575,17241,17816,5377,0,"DE",0,19954.8004513889,10.4533704145556,60.2782608695652,0,"DE",2,0,0.225969714146894,0.00141291849998811,60.2782608695652
3938,1,2107,15700,17807,5385,0,"EN",0,19954.818287037,8.27868216297091,1.86900806834362,0,"EN",3,5.74115870877756e-05,0.255388276209216,0.0105357747758319,1.86900806834362
3372,0,1777,16038,17815,5426,0,"EN",1,19954.814375,8.12355783506165,1.89758019133371,1,"EN",11,0.000448624867322409,0.308734856447419,0.0480355855456638,1.89758019133371
460,0,437,17378,17815,5431,0,"EN",0,19954.7988657407,6.13339804299665,1.05263157894737,0,"EN",1,0,0.213047793556268,0.000469409604100281,1.05263157894737
5041,1,409,17405,17814,5464,0,"EN",1,19954.7985532407,8.52555810774787,12.3251833740831,1,"EN",1,0,0.261026144707918,0.00721897144815263,12.3251833740831
4901,0,2166,15650,17816,5473,0,"EN",0,19954.8188657407,8.49739856408806,2.26269621421976,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,2.26269621421976
3117,0,2163,15653,17816,5479,0,"EN",1,19954.8188310185,8.04494704961772,1.44105409153953,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.44105409153953
181,0,192,17531,17723,5494,1,"EN",0,19954.7970949074,5.2040066870768,0.942708333333333,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.942708333333333
11724,1,2309,15437,17746,5497,0,"EN",0,19954.8213310185,9.36947859331448,5.07752273711563,0,"EN",3,0.000159725222360634,0.253428389792026,0.0088987281153961,5.07752273711563
